"Balanszijde","Instrument","Stroomtype","LooptijdOorspronkelijk","RenteVastPeriode","Periode ","waarde"
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2010-10",3.51
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2010-11",3.54
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2010-12",3.58
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-01",3.64
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-02",3.6
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-03",3.72
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-04",3.78
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-05",3.89
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-06",3.91
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-07",3.99
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-08",3.98
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-09",4.02
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-10",3.99
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-11",3.99
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2011-12",4.02
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-01",3.94
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-02",3.95
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-03",3.83
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-04",3.77
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-05",3.69
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-06",3.68
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-07",3.64
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-08",3.65
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-09",3.57
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-10",3.5
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-11",3.33
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2012-12",3.27
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-01",3.28
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-02",3.21
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-03",3.12
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-04",3.09
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-05",3.03
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-06",2.98
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-07",3.02
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-08",2.94
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-09",2.84
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-10",2.79
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-11",2.82
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2013-12",2.86
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-01",2.85
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-02",2.73
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-03",2.78
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-04",2.7
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-05",2.75
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-06",2.67
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-07",2.59
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-08",2.64
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-09",2.64
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-10",2.58
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-11",2.56
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2014-12",2.47
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-01",2.45
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-02",2.48
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-03",2.38
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-04",2.36
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-05",2.38
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-06",2.34
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-07",2.27
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-08",2.28
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-09",2.27
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-10",2.18
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-11",2.24
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2015-12",2.22
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-01",2.21
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-02",2.1
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-03",2.07
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-04",2.03
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-05",2.03
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-06",2
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-07",1.95
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-08",1.97
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-09",1.86
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-10",1.79
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-11",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2016-12",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-01",1.79
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-02",1.78
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-03",1.78
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-04",1.78
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-05",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-06",1.79
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-07",1.84
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-08",1.88
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-09",1.86
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-10",1.82
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-11",1.88
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2017-12",1.84
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-01",1.82
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-02",1.83
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-03",1.83
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-04",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-05",1.82
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-06",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-07",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-08",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-09",1.79
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-10",1.78
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-11",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2018-12",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-01",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-02",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-03",1.82
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-04",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-05",1.83
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-06",1.8
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-07",1.81
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-08",1.79
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-09",1.74
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-10",1.69
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-11",1.67
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2019-12",1.66
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-01",1.66
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-02",1.6
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-03",1.6
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-04",1.61
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-05",1.62
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-06",1.58
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-07",1.59
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-08",1.65
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-09",1.63
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-10",1.63
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-11",1.62
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2020-12",1.6
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-01",1.56
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-02",1.52
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-03",1.5
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-04",1.5
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-05",1.52
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-06",1.53
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-07",1.52
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-08",1.52
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-09",1.49
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-10",1.48
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-11",1.5
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2021-12",1.51
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2022-01",1.5
"Activa ","Woninghypotheken - waarvan met overdekking ","Nieuwe contracten ","Totaal ","Variabel en <= 1 jaar * ","2022-02",1.5
